year,month,quarter,state,fipscode,army_ad,navy_ad,marine_corps_ad,air_force_ad,coast_guard_ad,troops_ad,army_national_guard,army_reserve,navy_reserve,marine_corps_reserve,air_national_guard,air_force_reserve,coast_guard_reserve,total_selected_reserve,army_civilian,navy_civilian,marine_corps_civilian,air_force_civilian,dod_civilian,total_civilian,space_force_ad
2011,September,3,Wisconsin,55,255,53,126,61,316,811,7400,4354,527,528,2245,0,86,15140,2020,33,3,492,121,2669,NA
2011,September,3,Wyoming,56,32,0,0,3019,0,3051,1698,63,74,10,1169,40,0,3054,270,1,0,839,40,1150,NA
2012,September,3,Alabama,1,4809,124,160,2801,971,8865,9746,5552,340,645,2191,1338,168,19980,20027,91,5,2440,3433,25996,NA
2012,September,3,Alaska,2,11332,80,17,7217,2002,20648,1763,386,81,50,1850,394,52,4576,2446,28,0,2263,321,5058,NA
2012,September,3,Arizona,4,4642,359,5333,9393,16,19743,4930,2972,852,586,2400,1413,0,13153,4445,185,463,3084,1140,9317,NA
2012,September,3,Arkansas,5,114,9,206,4918,25,5272,7282,2169,225,148,1551,413,1,11789,2660,9,0,1020,102,3791,NA
2012,September,3,California,6,7900,59998,61902,18550,5140,153490,15715,15063,8800,4641,4431,8014,1001,57665,9611,30810,4901,10623,6482,62427,NA
2012,September,3,Colorado,8,22617,715,225,8688,49,32294,3852,3504,916,221,1590,2826,16,12925,4332,67,3,6128,1419,11949,NA
2012,September,3,Connecticut,9,99,6013,61,28,753,6954,3427,1228,381,255,1103,5,103,6502,473,1156,1,220,609,2459,NA
2012,September,3,Delaware,10,54,26,21,3148,39,3288,1583,555,123,135,1074,1622,10,5102,309,1,2,1127,65,1504,NA
2012,September,3,District Of Columbia,11,1896,2869,2148,1953,1485,10351,1354,933,172,477,1226,339,102,4603,1585,10249,54,393,774,13055,NA
2012,September,3,Florida,12,5317,24325,4080,21484,4937,60143,9602,9279,5952,1318,1853,6210,1048,35262,4050,11864,227,11999,2072,30212,NA
2012,September,3,Georgia,13,50881,5437,1338,8401,528,66585,10550,7681,1484,1161,2606,3069,131,26682,12808,2242,2287,15459,2928,35724,NA
2012,September,3,Hawaii,15,19799,14345,6364,4886,1342,46736,2941,2306,777,89,2268,689,146,9216,5723,9990,660,1795,1076,19244,NA
2012,September,3,Idaho,16,51,36,38,3228,5,3358,3394,776,174,106,1242,29,0,5721,664,57,0,693,61,1475,NA
2012,September,3,Illinois,17,924,15167,310,4296,160,20857,9630,6186,2603,1264,2884,1483,83,24133,7688,1321,4,3686,1228,13927,NA
2012,September,3,Indiana,18,459,88,176,60,51,834,11915,3445,434,560,1804,1532,8,19698,1861,3530,246,857,4334,10828,NA
2012,September,3,Iowa,19,87,13,66,36,34,236,7228,2629,152,126,1892,0,0,12027,961,6,3,501,45,1516,NA
2012,September,3,Kansas,20,17672,83,100,2756,114,20725,4990,3079,167,191,2291,571,20,11309,6032,4,1,1089,386,7512,NA
2012,September,3,Kentucky,21,35108,10,88,200,149,35555,7100,4467,236,202,1114,3,67,13189,9154,19,3,256,958,10390,NA
2012,September,3,Louisiana,22,9303,499,840,5405,1336,17383,9433,2247,1444,4085,1162,2019,216,20606,3783,592,284,1621,292,6572,NA
2012,September,3,Maine,23,57,42,30,9,625,763,1897,540,107,161,1065,0,91,3861,317,5528,0,255,739,6839,NA
2012,September,3,Maryland,24,8683,9143,1591,7610,861,27888,4658,5377,3642,404,1560,1802,204,17647,18463,15793,42,3094,8209,45601,NA
2012,September,3,Massachusetts,25,313,373,190,1174,1767,3817,5932,3367,408,799,2104,2630,457,15697,2449,144,5,3105,852,6555,NA
2012,September,3,Michigan,26,328,226,250,101,1208,2113,7988,3399,1046,1002,2494,1,175,16105,7089,39,9,806,1664,9607,NA
2012,September,3,Minnesota,27,279,148,110,40,140,717,10705,3325,707,452,1928,1432,27,18576,1363,24,3,708,180,2278,NA
2012,September,3,Mississippi,28,460,4727,497,6630,298,12612,9254,2282,947,169,2353,1648,159,16812,3599,2653,1,2401,327,8981,NA
2012,September,3,Missouri,29,10065,325,1317,3989,215,15911,8680,5188,1263,777,2303,1139,102,19452,6133,65,95,1201,661,8155,NA
2012,September,3,Montana,30,55,4,26,3231,1,3317,2492,832,141,46,1029,27,0,4567,521,3,0,806,44,1374,NA
2012,September,3,Nebraska,31,175,397,69,5082,17,5740,3733,1431,377,171,957,249,0,6918,1412,26,4,2783,102,4327,NA
2012,September,3,Nevada,32,181,865,68,9486,5,10605,3003,1208,445,262,1107,879,0,6904,432,310,1,1403,164,2310,NA
2012,September,3,New Hampshire,33,42,597,51,133,286,1109,1771,943,247,149,1053,2,19,4184,496,11,3,260,165,935,NA
2012,September,3,New Jersey,34,617,445,292,4257,1498,7109,5796,4162,1274,1070,2337,2391,276,17306,5614,2121,9,2051,637,10432,NA
2012,September,3,New Mexico,35,731,72,59,10847,4,11713,2564,860,232,100,854,396,0,5006,2611,62,1,3644,423,6741,NA
2012,September,3,New York,36,19013,2106,696,311,1175,23301,8979,8037,2011,2110,5260,1408,518,28323,7019,126,27,2218,2024,11414,NA
2012,September,3,North Carolina,37,47393,4290,47825,6309,1622,107439,9200,6673,1190,824,1504,2782,198,22371,10360,4269,3125,1428,2550,21732,NA
2012,September,3,North Dakota,38,15,8,17,6771,0,6811,3125,264,107,57,838,22,0,4413,554,3,0,1028,71,1656,NA
2012,September,3,Ohio,39,438,288,289,5393,431,6839,10804,5578,1422,1010,4557,3887,197,27455,1481,99,2,14095,9473,25150,NA
2012,September,3,Oklahoma,40,11643,1368,310,7711,46,21078,7028,2327,544,360,2154,1643,2,14058,5656,86,6,16052,1646,23446,NA
2012,September,3,Oregon,41,95,161,102,49,1102,1509,6455,571,549,322,2194,116,133,10340,2236,26,1,566,15,2844,NA
2012,September,3,Pennsylvania,42,887,688,445,233,352,2605,15438,8452,958,1384,3752,1273,166,31423,9335,5961,21,1092,8519,24928,NA
2012,September,3,Rhode Island,44,153,2302,210,70,328,3063,1839,531,595,119,1178,1,61,4324,226,3892,3,200,100,4421,NA
2012,September,3,South Carolina,45,10312,6646,12122,7980,665,37725,8061,4027,750,406,1262,2246,175,16927,3851,3232,761,2196,758,10798,NA
2012,September,3,South Dakota,46,50,3,10,2818,0,2881,3229,402,129,0,982,30,0,4772,509,2,0,784,47,1342,NA
2012,September,3,Tennessee,47,304,1349,151,161,179,2144,10389,3727,1407,786,3268,8,66,19651,3587,1251,3,1140,889,6870,NA
2012,September,3,Texas,48,82360,6245,1828,34896,1794,127123,18499,16145,5806,3197,2890,5566,381,52484,28988,1500,27,16211,3757,50483,NA
2012,September,3,Utah,49,260,23,82,3509,3,3877,5133,3183,350,223,1358,1225,0,11472,2148,42,2,11002,1071,14265,NA
2012,September,3,Vermont,50,46,5,16,27,28,122,2793,211,52,0,1066,0,13,4135,308,4,0,230,27,569,NA
2012,September,3,Virginia,51,22279,61911,11183,12371,4305,112049,7432,6970,5677,1379,1366,1618,625,25067,20463,38720,5178,6434,23008,93803,NA
2012,September,3,Washington,53,25201,22701,763,5818,2179,56662,5923,5793,2234,557,2025,2054,450,19036,10239,16260,2,1527,1171,29199,NA
2012,September,3,West Virginia,54,52,189,51,46,79,417,4126,1967,125,108,2265,0,22,8613,1202,93,0,556,15,1866,NA
2012,September,3,Wisconsin,55,242,41,116,62,328,789,7186,4453,523,500,2279,0,84,15025,1936,40,3,489,115,2583,NA
2012,September,3,Wyoming,56,24,0,13,2986,0,3023,1610,78,82,0,1093,42,0,2905,255,1,0,750,40,1046,NA
2013,September,3,Alabama,1,4640,146,141,2878,952,8757,10499,5333,350,642,2281,1289,176,20570,18847,88,6,2350,3457,24748,NA
2013,September,3,Alaska,2,12802,76,16,7003,1908,21805,1812,424,69,40,1944,388,56,4733,2217,28,0,2176,302,4723,NA
2013,September,3,Arizona,4,4818,371,5325,9942,8,20464,4811,3142,833,575,2456,1529,0,13346,4238,174,468,2996,1157,9033,NA
2013,September,3,Arkansas,5,116,8,183,5118,21,5446,7600,2246,184,158,1823,567,1,12579,2404,9,0,1062,99,3574,NA
2013,September,3,California,6,7761,65312,60744,19190,4853,157860,15743,15536,8736,4617,4442,7911,1050,58035,9093,29686,4996,10267,6224,60266,NA
2013,September,3,Colorado,8,23090,698,208,8869,48,32913,3918,3412,933,413,1605,2839,18,13138,4157,71,3,6064,1380,11675,NA
2013,September,3,Connecticut,9,94,6297,59,27,704,7181,3530,1184,393,270,1172,5,105,6659,483,1082,1,225,637,2428,NA
2013,September,3,Delaware,10,40,22,23,3384,40,3509,1311,482,108,178,1122,1658,9,4868,285,2,2,1093,65,1447,NA
2013,September,3,District Of Columbia,11,1877,2581,2187,1849,1445,9939,1370,591,137,386,1248,289,111,4132,1468,9874,50,347,741,12480,NA
2013,September,3,Florida,12,5705,25556,4449,22069,4877,62656,9506,9486,6167,1282,1993,6085,1054,35573,3924,11362,244,11936,2086,29552,NA
2013,September,3,Georgia,13,51476,5330,1351,8461,499,67117,10617,7610,1478,997,2650,3088,111,26551,12053,2082,2256,14852,2871,34114,NA
2013,September,3,Hawaii,15,21238,14486,6113,5165,1302,48304,2931,2298,726,75,2301,661,153,9145,5347,9434,678,1764,1042,18265,NA
2013,September,3,Idaho,16,41,35,38,3062,4,3180,3282,839,178,114,1339,29,0,5781,702,55,0,666,59,1482,NA
2013,September,3,Illinois,17,985,16191,312,4432,151,22071,9968,6220,2435,1298,2963,1473,99,24456,7136,1223,4,3592,1208,13163,NA
2013,September,3,Indiana,18,466,81,170,65,40,822,12069,3212,419,617,1888,1489,7,19701,1767,3323,225,826,4184,10325,NA
2013,September,3,Iowa,19,100,20,67,25,37,249,7127,2632,131,125,1857,0,0,11872,941,7,2,466,61,1477,NA
2013,September,3,Kansas,20,18273,90,92,2977,122,21554,5163,2938,134,200,2288,650,16,11389,5638,5,1,1078,352,7074,NA
2013,September,3,Kentucky,21,33378,9,85,255,150,33877,6993,4453,207,274,1160,4,67,13158,8559,17,3,266,894,9739,NA
2013,September,3,Louisiana,22,7851,696,752,5463,1286,16048,8736,2137,1379,3983,1459,1856,201,19751,3480,548,301,1569,265,6163,NA
2013,September,3,Maine,23,58,67,27,10,582,744,1929,498,122,164,1094,0,89,3896,303,5409,0,266,700,6678,NA
2013,September,3,Maryland,24,8663,9234,1565,7790,860,28112,4466,5352,3664,469,1731,1798,208,17688,17581,15535,40,2966,8299,44421,NA
2013,September,3,Massachusetts,25,310,362,191,1132,1689,3684,6202,3247,345,812,2184,2669,470,15929,2303,143,5,3076,862,6389,NA
2013,September,3,Michigan,26,367,221,229,92,1138,2047,7914,3451,949,1001,2344,1,160,15820,6951,38,13,763,1608,9373,NA
2013,September,3,Minnesota,27,293,149,105,41,137,725,10657,3100,569,446,2225,1417,28,18442,1343,18,3,789,180,2333,NA
2013,September,3,Mississippi,28,458,5036,516,6009,283,12302,9558,2001,592,62,2362,1583,142,16300,3488,2504,1,2264,314,8571,NA
2013,September,3,Missouri,29,9910,326,1818,4109,201,16364,8660,4929,1469,866,2385,1142,93,19544,5680,57,112,1157,684,7690,NA
2013,September,3,Montana,30,60,4,22,3227,0,3313,2597,843,119,41,1008,35,0,4643,469,3,0,802,46,1320,NA
2013,September,3,Nebraska,31,173,414,73,5120,19,5799,3594,1379,274,172,962,227,0,6608,1326,37,3,2765,98,4229,NA
2013,September,3,Nevada,32,201,861,55,9788,4,10909,3060,1450,401,208,1122,983,0,7224,463,294,1,1519,159,2436,NA
2013,September,3,New Hampshire,33,44,606,41,128,269,1088,1626,952,270,163,1094,1,15,4121,486,11,3,266,170,936,NA
2013,September,3,New Jersey,34,654,452,279,4394,1518,7297,6109,3779,1312,1070,2424,2541,248,17483,5433,2086,10,1971,624,10124,NA
2013,September,3,New Mexico,35,739,81,50,11474,3,12347,3023,833,207,109,904,377,0,5453,2503,62,1,3509,398,6473,NA
2013,September,3,New York,36,16901,2322,654,311,1117,21305,10443,8136,1940,1927,5288,1431,498,29663,6811,117,30,2142,1992,11092,NA
2013,September,3,North Carolina,37,45388,4257,43123,6362,1524,100654,9902,6462,1106,781,1518,2766,210,22745,9946,4148,3176,1402,2593,21265,NA
2013,September,3,North Dakota,38,18,12,15,6983,0,7028,3197,266,106,57,849,22,0,4497,490,3,0,976,64,1533,NA
2013,September,3,Ohio,39,455,288,281,5618,428,7070,10977,5562,1260,1024,4584,3742,284,27433,1513,90,3,14034,9112,24752,NA
2013,September,3,Oklahoma,40,11241,1301,465,7118,46,20171,6780,2257,503,340,2148,1714,3,13745,5202,87,6,15563,1637,22495,NA
2013,September,3,Oregon,41,105,170,99,46,1027,1447,6307,599,515,350,2280,111,149,10311,2116,27,2,619,18,2782,NA
2013,September,3,Pennsylvania,42,935,670,402,225,348,2580,15523,8311,857,1415,3845,1359,137,31447,8437,5671,23,1042,8053,23226,NA
2013,September,3,Rhode Island,44,136,2714,229,68,318,3465,2105,501,588,105,1131,0,61,4491,247,3740,2,183,98,4270,NA
2013,September,3,South Carolina,45,10516,6628,10762,7802,653,36361,8849,3994,693,481,1289,2396,217,17919,3685,3248,801,2211,750,10695,NA
2013,September,3,South Dakota,46,51,2,10,3273,0,3336,3034,389,93,0,1013,29,0,4558,479,2,1,756,45,1283,NA
2013,September,3,Tennessee,47,299,1421,139,166,170,2195,10184,3642,1266,803,3464,3,69,19431,3584,1172,4,1111,902,6773,NA
2013,September,3,Texas,48,72023,6115,1928,32638,1751,114455,19013,15982,5308,3179,2926,5569,408,52385,26509,1409,30,16114,3708,47770,NA
2013,September,3,Utah,49,254,19,76,3598,0,3947,5502,3112,317,225,1403,1210,0,11769,1975,40,2,10816,1031,13864,NA
2013,September,3,Vermont,50,39,5,18,32,28,122,2846,168,47,0,1075,0,9,4145,295,3,0,259,27,584,NA
2013,September,3,Virginia,51,23279,72589,11333,12698,4268,124167,7273,7313,5827,1421,1424,1741,632,25631,19269,37724,5534,6419,22935,91881,NA
2013,September,3,Washington,53,31314,17642,723,6127,2054,57860,6018,5626,2094,530,2050,2119,439,18876,9774,16083,2,1504,1101,28464,NA
2013,September,3,West Virginia,54,52,157,49,42,72,372,4081,2073,112,109,2258,0,17,8650,1157,88,1,599,45,1890,NA
2013,September,3,Wisconsin,55,275,43,123,55,323,819,7500,4114,480,473,2275,0,86,14928,1896,37,2,484,117,2536,NA
2013,September,3,Wyoming,56,30,0,9,3100,0,3139,1492,79,72,0,1144,40,0,2827,247,1,0,749,39,1036,NA
2013,December,4,Alabama,1,4429,100,147,2870,939,8485,10515,5266,350,657,2252,1275,173,20488,18717,92,6,2368,3453,24636,NA
2013,December,4,Alaska,2,12433,40,17,7127,1906,21523,1867,423,69,41,1995,398,57,4850,2188,27,0,2252,317,4784,NA
2013,December,4,Arizona,4,4526,369,4556,9866,8,19325,5044,3202,830,568,2445,1568,0,13657,4256,178,468,3057,1146,9105,NA
2013,December,4,Arkansas,5,119,9,181,5142,22,5473,7553,2027,177,169,1774,575,1,12276,2357,9,0,1072,97,3535,NA
2013,December,4,California,6,7732,66530,60554,19157,4737,158710,15631,15329,8774,4685,4390,7876,1048,57733,9029,29454,4989,10166,6190,59828,NA
2013,December,4,Colorado,8,23275,698,222,8806,46,33047,3893,3434,936,418,1607,2821,19,13128,4129,67,3,6030,1368,11597,NA
2013,December,4,Connecticut,9,101,6187,61,30,694,7073,3584,1239,359,279,1148,4,97,6710,515,1068,1,236,635,2455,NA
2013,December,4,Delaware,10,44,22,22,3345,42,3475,1338,577,97,162,1144,1677,8,5003,273,2,2,1080,67,1424,NA
2013,December,4,District Of Columbia,11,1830,2589,2209,1824,1414,9866,1365,608,117,396,1244,288,108,4126,1435,9786,51,345,739,12356,NA
2013,December,4,Florida,12,5434,25953,4817,22037,4837,63078,9712,9488,6183,1334,1978,6104,1041,35840,3873,11258,245,11881,2067,29324,NA
2013,December,4,Georgia,13,51313,5747,1356,8831,497,67744,10815,7706,1520,1020,2593,3085,102,26841,11868,2073,2234,14744,2985,33904,NA
2013,December,4,Hawaii,15,21073,14553,6123,5180,1304,48233,2946,2335,698,68,2313,647,159,9166,5249,9348,699,1773,1033,18102,NA
2013,December,4,Idaho,16,45,38,43,3448,4,3578,3246,711,166,112,1319,27,0,5581,711,57,0,673,58,1499,NA
2013,December,4,Illinois,17,997,12942,307,4434,152,18832,10121,6130,2371,1308,2971,1459,90,24450,7039,1200,4,3591,1204,13038,NA
2013,December,4,Indiana,18,476,76,176,63,36,827,12074,3153,435,631,1805,1513,6,19617,1795,3300,230,831,4164,10320,NA
2013,December,4,Iowa,19,102,26,70,24,39,261,7160,2538,133,142,1829,0,0,11802,929,7,0,450,60,1446,NA
2013,December,4,Kansas,20,18640,88,99,3032,124,21983,5157,2883,132,194,2182,646,14,11208,5547,5,1,1063,352,6968,NA
2013,December,4,Kentucky,21,34520,9,91,261,145,35026,7212,4410,209,268,1143,4,60,13306,8474,17,2,258,950,9701,NA
2013,December,4,Louisiana,22,7815,418,750,5455,1272,15710,8999,2076,1379,4012,1408,1736,220,19830,3423,540,301,1534,260,6058,NA
2013,December,4,Maine,23,58,87,24,9,582,760,1894,497,116,163,1102,0,87,3859,306,5365,0,258,692,6621,NA
2013,December,4,Maryland,24,8677,9206,1584,7747,848,28062,4424,5438,3609,492,1673,1770,201,17607,17464,15443,41,2978,8273,44199,NA
2013,December,4,Massachusetts,25,312,364,197,1118,1672,3663,6192,3176,340,816,2151,2619,470,15764,2313,144,5,3078,863,6403,NA
2013,December,4,Michigan,26,393,226,232,89,1133,2073,7938,3469,959,1013,2364,1,157,15901,6870,35,13,781,1609,9308,NA
2013,December,4,Minnesota,27,290,153,117,37,137,734,10712,3040,601,471,2188,1388,29,18429,1276,17,3,793,179,2268,NA
2013,December,4,Mississippi,28,439,5070,473,6132,270,12384,9579,1951,612,59,2432,1554,148,16335,3477,2490,0,2292,314,8573,NA
2013,December,4,Missouri,29,9702,316,1614,4067,195,15894,8650,4695,1176,848,2299,1125,92,18885,5550,56,114,1145,690,7555,NA
2013,December,4,Montana,30,59,5,28,3244,0,3336,2558,838,116,38,991,34,0,4575,486,3,0,803,44,1336,NA
2013,December,4,Nebraska,31,177,420,72,5149,20,5838,3571,1368,302,178,939,219,0,6577,1312,41,4,2748,99,4204,NA
2013,December,4,Nevada,32,196,865,58,9686,3,10808,3083,1471,389,212,1057,1026,0,7238,459,291,1,1495,157,2403,NA
2013,December,4,New Hampshire,33,42,730,44,133,270,1219,1579,987,266,171,1091,1,18,4113,485,11,3,273,169,941,NA
2013,December,4,New Jersey,34,644,453,317,4432,1367,7213,6039,3810,1327,1079,2407,2486,207,17355,5364,2073,10,1970,618,10035,NA
2013,December,4,New Mexico,35,810,80,56,11485,3,12434,2903,803,199,113,917,370,0,5305,2475,59,1,3466,387,6388,NA
2013,December,4,New York,36,16299,2072,644,330,1097,20442,10103,8284,1958,1953,5377,1409,510,29594,6797,116,31,2183,2006,11133,NA
2013,December,4,North Carolina,37,45769,4378,48603,6243,1552,106545,10000,6433,1086,793,1503,2723,219,22757,9863,4117,3136,1391,2586,21093,NA
2013,December,4,North Dakota,38,17,10,14,6924,0,6965,3197,269,106,54,871,21,0,4518,483,3,0,1009,74,1569,NA
2013,December,4,Ohio,39,459,299,276,5441,417,6892,11130,5595,1247,1052,4572,3700,282,27578,1497,93,3,14072,9051,24716,NA
2013,December,4,Oklahoma,40,10761,1314,448,6931,45,19499,6831,2223,500,338,2189,1674,3,13758,5169,86,6,15193,1636,22090,NA
2013,December,4,Oregon,41,105,166,99,47,1005,1422,6309,607,524,357,2242,109,156,10304,2126,27,2,639,17,2811,NA
2013,December,4,Pennsylvania,42,934,666,408,222,340,2570,15601,8295,857,1447,3861,1308,136,31505,8501,5682,23,1081,7974,23261,NA
2013,December,4,Rhode Island,44,146,2327,238,70,316,3097,2101,442,589,115,998,1,58,4304,245,3732,2,148,100,4227,NA
2013,December,4,South Carolina,45,10189,6878,9093,7679,633,34472,8783,4008,668,480,1306,2356,189,17790,3620,3242,795,2180,788,10625,NA
2013,December,4,South Dakota,46,55,3,10,3248,0,3316,3219,385,104,0,1018,30,0,4756,495,2,1,797,43,1338,NA
2013,December,4,Tennessee,47,308,1430,150,166,165,2219,10067,3652,1258,820,3426,3,72,19298,3500,1151,3,1145,925,6724,NA
2013,December,4,Texas,48,73002,6169,1932,32685,1711,115499,19166,15852,5186,3287,3032,5269,398,52190,25897,1307,30,15868,4160,47262,NA
2013,December,4,Utah,49,246,20,72,3505,0,3843,5487,3143,318,244,1393,1213,0,11798,1953,42,2,10913,1019,13929,NA
2013,December,4,Vermont,50,41,4,8,39,27,119,2839,196,47,0,1099,0,9,4190,295,3,0,273,25,596,NA
2013,December,4,Virginia,51,22270,69950,11513,12645,4161,120539,7357,7299,5435,1440,1355,1745,603,25234,19056,37461,5522,6389,22992,91420,NA
2013,December,4,Washington,53,31974,20914,716,6095,2052,61751,6038,5634,2129,545,2034,2053,431,18864,9627,16096,2,1536,1110,28371,NA
2013,December,4,West Virginia,54,54,151,46,43,71,365,4095,1896,111,107,2207,0,15,8431,1151,78,1,605,45,1880,NA
2013,December,4,Wisconsin,55,270,45,124,56,314,809,7520,4127,477,468,2287,0,89,14968,1847,38,2,510,117,2514,NA
2013,December,4,Wyoming,56,29,0,10,3051,0,3090,1480,83,64,0,1125,37,0,2789,243,1,0,744,40,1028,NA
2014,March,1,Alabama,1,4458,100,134,2834,921,8447,10624,5021,344,655,2274,1268,170,20356,18498,91,6,2368,3442,24405,NA
2014,March,1,Alaska,2,11903,55,18,7258,1893,21127,1867,432,71,43,2009,393,57,4872,2164,27,0,2266,331,4788,NA
2014,March,1,Arizona,4,4678,332,5467,9736,8,20221,5019,3445,788,569,2388,1554,0,13763,4189,173,468,3027,1139,8996,NA
2014,March,1,Arkansas,5,119,9,162,5089,21,5400,7659,1964,171,174,1760,585,0,12313,2332,8,0,1065,100,3505,NA
2014,March,1,California,6,7683,68117,57746,18969,4755,157270,15620,15411,8568,4726,4257,8000,1038,57620,9000,29081,4876,9969,6155,59081,NA
2014,March,1,Colorado,8,21582,672,199,8743,45,31241,3842,3499,927,437,1611,2824,16,13156,4125,67,3,5976,1362,11533,NA
2014,March,1,Connecticut,9,102,6049,61,29,692,6933,3592,1343,364,263,1136,4,99,6801,514,1060,1,228,632,2435,NA
2014,March,1,Delaware,10,43,22,19,3317,41,3442,1489,592,101,169,1165,1658,8,5182,281,2,2,1068,68,1421,NA
2014,March,1,District Of Columbia,11,1799,2575,2219,1832,1426,9851,1438,614,120,400,1214,275,107,4168,1407,9710,51,339,732,12239,NA
2014,March,1,Florida,12,5528,24770,5350,22117,4756,62521,9920,9413,6119,1385,1969,5861,1031,35698,3851,11137,239,11649,2047,28923,NA
2014,March,1,Georgia,13,52442,5828,1421,8680,487,68858,10769,7670,1485,1045,2595,3068,99,26731,11763,2066,2172,14598,2987,33586,NA
2014,March,1,Hawaii,15,21232,14731,6387,5238,1294,48882,2955,2348,692,62,2289,667,158,9171,5165,9380,697,1758,1036,18036,NA
2014,March,1,Idaho,16,44,36,40,3246,4,3370,3238,713,164,111,1307,23,0,5556,698,58,0,657,57,1470,NA
2014,March,1,Illinois,17,986,13830,303,4420,150,19689,9960,6073,2320,1302,2903,1408,88,24054,6893,1160,4,3556,1193,12806,NA
2014,March,1,Indiana,18,469,76,170,61,35,811,12182,3188,427,617,1798,1516,5,19733,1795,3230,236,856,4118,10235,NA
2014,March,1,Iowa,19,102,20,63,24,36,245,7117,2422,130,141,1802,0,0,11612,911,6,1,446,59,1423,NA
